日時,スタッフコード,姓 名,所属グループ名,スタッフ種別,総労働時間,プロジェクトコード,プロジェクト名,工数
2023/10/11,68,講師 講師,部署2,社員,8:00,DDD-1-0,L作業,1:00
2023/10/11,59,九州 九州,部署2,社員,8:00,DDD-1-0,L作業,8:00
2023/10/11,61,新潟 新潟,部署2,社員,8:00,DDD-1-0,L作業,7:00
2023/10/11,61,新潟 新潟,部署2,社員,8:00,DDD-1-0,L作業,1:00
2023/10/11,33,河川 河川,部署1,社員,7:35,AAA-EXE-1-0,K事業,2:00
2023/10/11,33,河川 河川,部署1,社員,7:35,AAA-EXE-1-0,K事業,3:00
2023/10/11,33,河川 河川,部署1,社員,7:35,AAA-EXE-1-0,K事業,2:30
2023/10/11,87,連多 連多,部署1,社員,0:00,未入力,未入力,0:00
2023/10/11,16,福岡 福岡,部署2,契約,0:00,未入力,未入力,0:00
2023/10/11,85,現部 現部,部署7,社員,0:00,未入力,未入力,0:00
2023/10/11,81,丸 丸,部署7,社員,0:00,未入力,未入力,0:00
2023/10/11,2,有働 有働,部署7,社員,0:00,未入力,未入力,0:00
2023/10/11,88,中部 中部,部署7,社員,0:00,未入力,未入力,0:00
2023/10/11,84,白 白,部署7,社員,0:00,未入力,未入力,0:00
2023/10/11,90,地面 地面,部署7,社員,0:00,未入力,未入力,0:00
2023/10/11,100,三重 三重,部署1,パートナー,0:00,未入力,未入力,0:00
2023/10/12,29,星 星,部署9,社員,11:00,CCC-HEX-7-1,H事業,3:00
2023/10/12,29,星 星,部署9,社員,11:00,CCC-ARM-1-0,K事業,0:30
2023/10/12,29,星 星,部署9,社員,11:00,DDD-6-0,Y業務,4:30
2023/10/12,29,星 星,部署9,社員,11:00,DDD-1-0,L作業,3:00
2023/10/12,26,北海道 北海道,部署3,社員,8:00,未入力,未入力,0:00
2023/10/12,21,山形 山形,部署8,社員,8:07,BBB-107,Y業務,1:00
2023/10/12,21,山形 山形,部署8,社員,8:07,BBB-101,Y業務,3:00
2023/10/12,21,山形 山形,部署8,社員,8:07,BBB-104,Y業務,3:00
2023/10/12,21,山形 山形,部署8,社員,8:07,BBB-102,Y業務,1:00
2023/10/12,13,沖縄 沖縄,部署8,社員,8:13,未入力,未入力,0:00
2023/10/12,37,京都 京都,部署8,社員,7:02,BBB-105,Y業務,2:00
2023/10/12,37,京都 京都,部署8,社員,7:02,BBB-104,Y業務,2:00
2023/10/12,37,京都 京都,部署8,社員,7:02,BBB-104,Y業務,1:00
2023/10/12,37,京都 京都,部署8,社員,7:02,BBB-108,L作業,0:30
2023/10/12,37,京都 京都,部署8,社員,7:02,BBB-107,Y業務,0:30
2023/10/12,37,京都 京都,部署8,社員,7:02,BBB-105,Y業務,1:00
2023/10/12,31,愛媛 愛媛,部署2,社員,12:30,CCC-SNC-11-2,S常駐業務,10:00
2023/10/12,31,愛媛 愛媛,部署2,社員,12:30,DDD-2-0,Y業務,2:30
2023/10/12,10,真方 真方,部署3,社員,9:34,未入力,未入力,0:00
2023/10/12,25,点か 点か,部署1,社員,8:00,DDD-1-0,L作業,0:30
2023/10/12,25,点か 点か,部署1,社員,8:00,DDD-2-0,Y業務,1:30
2023/10/12,25,点か 点か,部署1,社員,8:00,CCC-HPE-1-0,H事業,3:30
2023/10/12,25,点か 点か,部署1,社員,8:00,CCC-SBDDD-2-0,S常駐業務,0:30
2023/10/12,25,点か 点か,部署1,社員,8:00,CCC-CVL-1-0,Y業務,2:00
2023/10/12,6,川 川,部署1,社員,0:00,未入力,未入力,0:00
2023/10/12,12,湘南 湘南,部署2,社員,10:30,AAA-IC-1-0,J業務,3:00
2023/10/12,12,湘南 湘南,部署2,社員,10:30,AAA-IC-1-0,J業務,5:30
2023/10/12,12,湘南 湘南,部署2,社員,10:30,AAA-IC-1-0,J業務,2:00
2023/10/12,46,広島 広島,部署2,社員,11:45,AAA-IC-4-0,J業務,11:45
2023/10/12,42,神戸 神戸,部署2,社員,10:00,CCC-ALJ-4-0,AB開発,3:00
2023/10/12,42,神戸 神戸,部署2,社員,10:00,CCC-ALJ-4-0,AB開発,1:30
2023/10/12,42,神戸 神戸,部署2,社員,10:00,CCC-ALJ-4-0,AB開発,5:30
2023/10/12,40,今 今,部署2,社員,8:00,CCC-ALJ-4-0,AB開発,0:15
2023/10/12,40,今 今,部署2,社員,8:00,CCC-ALJ-4-0,AB開発,7:45
2023/10/12,45,動物 動物,部署2,社員,12:05,CCC-SNC-11-2,S常駐業務,6:05
2023/10/12,45,動物 動物,部署2,社員,12:05,CCC-SNC-11-2,S常駐業務,5:00
2023/10/12,45,動物 動物,部署2,社員,12:05,CCC-SNC-11-2,S常駐業務,1:00
2023/10/12,43,照子 照子,部署1,社員,9:15,AAA-DIDDD-1-0,DDD常駐業務,1:00
2023/10/12,43,照子 照子,部署1,社員,9:15,AAA-DIDDD-1-0,DDD常駐業務,8:15
2023/10/12,41,府 府,部署2,社員,0:00,未入力,未入力,0:00
2023/10/12,32,昔 昔,部署2,社員,9:10,AAA-IC-1-0,J業務,9:10
2023/10/12,47,浜辺 浜辺,部署1,社員,9:12,AAA-DDDEC-2-0,K事業,9:12
2023/10/12,44,王都 王都,部署2,社員,9:00,CCC-YC-1-0,L作業,8:00
2023/10/12,44,王都 王都,部署2,社員,9:00,DDD-1-0,L作業,1:00
2023/10/12,46,奈良 なら,部署1,社員,0:00,未入力,未入力,0:00
2023/10/12,19,山田 山田,部署3,社員,8:00,未入力,未入力,0:00
2023/10/12,20,円筒 円筒,部署2,社員,8:30,DDD-1-0,L作業,0:30
2023/10/12,20,円筒 円筒,部署2,社員,8:30,CCC-CVL-1-1,Y業務,1:00
2023/10/12,20,円筒 円筒,部署2,社員,8:30,CCC-CVL-1-1,Y業務,7:00
2023/10/12,23,生徒 生徒,部署2,社員,11:00,AAA-IC-4-0,J業務,11:00
2023/10/12,22,自然 自然,部署1,社員,0:00,未入力,未入力,0:00
2023/10/12,39,途方 途方,部署2,社員,8:00,AAA-DDDAS-2-0,K事業,0:30
2023/10/12,39,途方 途方,部署2,社員,8:00,AAA-DDDAS-2-0,K事業,7:30
2023/10/12,35,青森 青森,部署2,社員,0:00,未入力,未入力,0:00
2023/10/12,28,扇子 扇子,部署2,社員,12:00,CCC-SNC-11-2,S常駐業務,7:00
2023/10/12,28,扇子 扇子,部署2,社員,12:00,CCC-SNC-11-2,S常駐業務,5:00
2023/10/12,1,伊藤 伊藤,部署2,社員,7:30,AAA-ILL-1-0,K事業,7:15
2023/10/12,1,伊藤 伊藤,部署2,社員,7:30,AAA-ILL-1-0,K事業,0:15
2023/10/12,5,群馬 群馬,部署4,社員,0:00,未入力,未入力,0:00
2023/10/12,24,首都 首都,部署2,社員,8:30,AAA-IC-1-0,J業務,8:00
2023/10/12,24,首都 首都,部署2,社員,8:30,DDD-1-0,L作業,0:30
2023/10/12,14,壮図 壮図,部署2,契約,8:00,CCC-OPS-2-0,K業務,2:00
2023/10/12,14,壮図 壮図,部署2,契約,8:00,CCC-OPS-2-0,K業務,6:00
2023/10/12,15,千葉 千葉,部署2,契約,8:00,CCC-SNC-1-4,S常駐業務,8:00
2023/10/12,49,海 海,部署2,社員,11:30,CCC-ALJ-4-0,AB開発,11:30
2023/10/12,38,秋 秋,部署2,社員,0:00,未入力,未入力,0:00
2023/10/12,17,延期 延期,部署1,社員,8:00,AAA-EXE-1-0,K事業,1:00
2023/10/12,17,延期 延期,部署1,社員,8:00,AAA-EXE-1-0,K事業,1:00
2023/10/12,17,延期 延期,部署1,社員,8:00,AAA-EXE-1-0,K事業,4:00
2023/10/12,17,延期 延期,部署1,社員,8:00,AAA-EXE-1-0,K事業,2:00
2023/10/12,4,尾藤 尾藤,部署1,社員,8:00,CCC-HPE-1-0,H事業,8:00
2023/10/12,7,聖来 聖来,部署1,社員,8:00,AAA-BOJ-1-0,AAA-常駐業務,8:00
2023/10/12,18,岩手 岩手,部署1,社員,8:00,AAA-HPY-1-0,G常駐業務,8:00
2023/10/12,36,三機 三機,部署1,社員,0:00,未入力,未入力,0:00
2023/10/12,30,壮太 壮太,部署1,社員,7:30,AAA-KSK-1-0,K業務,7:30
2023/10/12,34,関東 関東,部署1,社員,8:00,AAA-MDDDN-1-0,L作業,8:00
2023/10/12,3,横 横,部署1,社員,8:00,AAA-EXE-1-0,K事業,4:30
2023/10/12,3,横 横,部署1,社員,8:00,AAA-EXE-1-0,K事業,1:00
2023/10/12,3,横 横,部署1,社員,8:00,AAA-EXE-1-0,K事業,1:00
2023/10/12,3,横 横,部署1,社員,8:00,AAA-EXE-1-0,K事業,1:30
2023/10/12,27,蓮介 蓮介,部署1,社員,9:00,AAA-EXE-1-0,K事業,2:00
2023/10/12,27,蓮介 蓮介,部署1,社員,9:00,AAA-EXE-1-0,K事業,7:00
2023/10/12,55,夏 夏,部署6,パートナー,9:30,未入力,未入力,0:00
2023/10/12,57,田中 田中,部署6,パートナー,9:00,CCC-HEX-5-1,H事業,1:30
2023/10/12,57,田中 田中,部署6,パートナー,9:00,CCC-HEX-5-1,H事業,7:30
2023/10/12,56,四国 四国,部署6,パートナー,8:00,CCC-ARM-2-0,K事業,1:00
2023/10/12,56,四国 四国,部署6,パートナー,8:00,CCC-ARM-2-0,K事業,7:00
2023/10/12,48,冬 冬,部署1,社員,9:32,CCC-SNC-11-2,S常駐業務,9:32
2023/10/12,50,大分 大分,部署2,社員,8:00,AAA-JOPS-1-0,Y業務,8:00
2023/10/12,11,三佐 三佐,部署1,契約,0:00,未入力,未入力,0:00
2023/10/12,51,大阪 大阪,部署2,社員,9:00,CCC-ARM-2-0,K事業,1:00
2023/10/12,51,大阪 大阪,部署2,社員,9:00,CCC-ARM-2-0,K事業,7:00
2023/10/12,51,大阪 大阪,部署2,社員,9:00,CCC-ARM-2-0,K事業,1:00
2023/10/12,52,丘 丘,部署1,社員,8:00,AAA-MDDDN-1-0,L作業,8:00
2023/10/12,53,治 治,部署2,社員,8:00,AAA-EXE-1-0,K事業,7:00
2023/10/12,53,治 治,部署2,社員,8:00,AAA-EXE-1-0,K事業,1:00
2023/10/12,54,福井 福井,部署1,社員,10:00,DDD-1-0,L作業,0:30
2023/10/12,54,福井 福井,部署1,社員,10:00,CCC-CVL-1-0,Y業務,1:00
2023/10/12,54,福井 福井,部署1,社員,10:00,CCC-CVL-1-0,Y業務,6:00
2023/10/12,54,福井 福井,部署1,社員,10:00,CCC-CVL-1-0,Y業務,2:00
2023/10/12,54,福井 福井,部署1,社員,10:00,DDD-1-0,L作業,0:30
2023/10/12,58,空 空,部署1,社員,8:00,AAA-MIX-1-0,L作業,8:00
2023/10/12,68,講師 講師,部署2,社員,8:00,DDD-1-0,L作業,8:00
2023/10/12,59,九州 九州,部署2,社員,8:00,DDD-1-0,L作業,8:00
2023/10/12,61,新潟 新潟,部署2,社員,8:00,DDD-1-0,L作業,8:00
2023/10/12,33,河川 河川,部署1,社員,7:44,AAA-EXE-1-0,K事業,5:00
2023/10/12,33,河川 河川,部署1,社員,7:44,AAA-EXE-1-0,K事業,2:30
2023/10/12,87,連多 連多,部署1,社員,0:00,未入力,未入力,0:00
2023/10/12,16,福岡 福岡,部署2,契約,0:00,未入力,未入力,0:00
2023/10/12,85,現部 現部,部署7,社員,0:00,未入力,未入力,0:00
2023/10/12,81,丸 丸,部署7,社員,0:00,未入力,未入力,0:00
2023/10/12,2,有働 有働,部署7,社員,0:00,未入力,未入力,0:00
2023/10/12,88,中部 中部,部署7,社員,0:00,未入力,未入力,0:00
2023/10/12,84,白 白,部署7,社員,0:00,未入力,未入力,0:00
2023/10/12,90,地面 地面,部署7,社員,0:00,未入力,未入力,0:00
2023/10/12,100,三重 三重,部署1,パートナー,0:00,未入力,未入力,0:00
2023/10/13,29,星 星,部署9,社員,10:00,CCC-HEX-7-1,H事業,2:00
2023/10/13,29,星 星,部署9,社員,10:00,DDD-6-0,Y業務,3:00
2023/10/13,29,星 星,部署9,社員,10:00,CCC-HEX-7-1,H事業,3:00
2023/10/13,29,星 星,部署9,社員,10:00,DDD-1-0,L作業,2:00
2023/10/13,26,北海道 北海道,部署3,社員,8:00,未入力,未入力,0:00
2023/10/13,21,山形 山形,部署8,社員,8:09,BBB-107,Y業務,3:30
2023/10/13,21,山形 山形,部署8,社員,8:09,BBB-104,Y業務,2:00
2023/10/13,21,山形 山形,部署8,社員,8:09,BBB-101,Y業務,1:30
2023/10/13,21,山形 山形,部署8,社員,8:09,BBB-101,Y業務,1:00
2023/10/13,13,沖縄 沖縄,部署8,社員,9:03,未入力,未入力,0:00
2023/10/13,37,京都 京都,部署8,社員,8:13,BBB-104,Y業務,1:00
2023/10/13,37,京都 京都,部署8,社員,8:13,BBB-104,Y業務,5:00
2023/10/13,37,京都 京都,部署8,社員,8:13,BBB-105,Y業務,2:00
2023/10/13,31,愛媛 愛媛,部署2,社員,12:00,CCC-SNC-11-2,S常駐業務,10:00
2023/10/13,31,愛媛 愛媛,部署2,社員,12:00,DDD-2-0,Y業務,2:00
2023/10/13,10,真方 真方,部署3,社員,8:31,未入力,未入力,0:00
2023/10/13,25,点か 点か,部署1,社員,8:00,DDD-1-0,L作業,0:30
2023/10/13,25,点か 点か,部署1,社員,8:00,DDD-2-0,Y業務,1:30
2023/10/13,25,点か 点か,部署1,社員,8:00,CCC-HPE-1-0,H事業,3:30
2023/10/13,25,点か 点か,部署1,社員,8:00,CCC-SBDDD-2-0,S常駐業務,0:30
2023/10/13,25,点か 点か,部署1,社員,8:00,CCC-CVL-1-0,Y業務,2:00
2023/10/13,6,川 川,部署1,社員,0:00,未入力,未入力,0:00
2023/10/13,12,湘南 湘南,部署2,社員,11:30,AAA-IC-1-0,J業務,5:00
2023/10/13,12,湘南 湘南,部署2,社員,11:30,AAA-IC-1-0,J業務,1:30
2023/10/13,12,湘南 湘南,部署2,社員,11:30,AAA-IC-1-0,J業務,2:15
2023/10/13,12,湘南 湘南,部署2,社員,11:30,AAA-IC-1-0,J業務,2:15
2023/10/13,12,湘南 湘南,部署2,社員,11:30,AAA-IC-1-0,J業務,0:30
2023/10/13,46,広島 広島,部署2,社員,9:45,AAA-IC-4-0,J業務,9:45
2023/10/13,42,神戸 神戸,部署2,社員,9:15,CCC-ALJ-4-0,AB開発,0:15
2023/10/13,42,神戸 神戸,部署2,社員,9:15,CCC-ALJ-4-0,AB開発,6:00
2023/10/13,42,神戸 神戸,部署2,社員,9:15,CCC-ALJ-4-0,AB開発,3:00
2023/10/13,40,今 今,部署2,社員,8:00,CCC-ALJ-4-0,AB開発,0:15
2023/10/13,40,今 今,部署2,社員,8:00,CCC-ALJ-4-0,AB開発,7:45
2023/10/13,45,動物 動物,部署2,社員,12:15,CCC-SNC-11-2,S常駐業務,4:00
2023/10/13,45,動物 動物,部署2,社員,12:15,CCC-SNC-11-2,S常駐業務,8:15
2023/10/13,43,照子 照子,部署1,社員,8:00,AAA-DIDDD-1-0,DDD常駐業務,1:00
2023/10/13,43,照子 照子,部署1,社員,8:00,AAA-DIDDD-1-0,DDD常駐業務,7:00
2023/10/13,41,府 府,部署2,社員,0:00,未入力,未入力,0:00
2023/10/13,32,昔 昔,部署2,社員,9:10,AAA-IC-1-0,J業務,9:10
2023/10/13,47,浜辺 浜辺,部署1,社員,10:16,AAA-DDDEC-2-0,K事業,2:00
2023/10/13,47,浜辺 浜辺,部署1,社員,10:16,AAA-DDDEC-2-0,K事業,3:00
2023/10/13,47,浜辺 浜辺,部署1,社員,10:16,AAA-DDDEC-2-0,K事業,5:16
2023/10/13,44,王都 王都,部署2,社員,8:00,CCC-YC-1-0,L作業,8:00
2023/10/13,46,奈良 なら,部署1,社員,0:00,未入力,未入力,0:00
2023/10/13,19,山田 山田,部署3,社員,8:00,未入力,未入力,0:00
2023/10/13,20,円筒 円筒,部署2,社員,8:00,CCC-OPS-1-0,K業務,0:30
2023/10/13,20,円筒 円筒,部署2,社員,8:00,CCC-OPS-1-0,K業務,1:30
2023/10/13,20,円筒 円筒,部署2,社員,8:00,CCC-OPS-1-0,K業務,6:00
2023/10/13,23,生徒 生徒,部署2,社員,11:00,AAA-IC-4-0,J業務,11:00
2023/10/13,22,自然 自然,部署1,社員,0:00,未入力,未入力,0:00
2023/10/13,39,途方 途方,部署2,社員,8:00,AAA-DDDAS-2-0,K事業,1:15
2023/10/13,39,途方 途方,部署2,社員,8:00,AAA-DDDAS-2-0,K事業,6:45
2023/10/13,35,青森 青森,部署2,社員,0:00,未入力,未入力,0:00
2023/10/13,28,扇子 扇子,部署2,社員,13:00,CCC-SNC-11-2,S常駐業務,5:00
2023/10/13,28,扇子 扇子,部署2,社員,13:00,CCC-SNC-11-2,S常駐業務,0:30
2023/10/13,28,扇子 扇子,部署2,社員,13:00,CCC-SNC-11-2,S常駐業務,2:00
2023/10/13,28,扇子 扇子,部署2,社員,13:00,CCC-SNC-11-2,S常駐業務,5:30
2023/10/13,1,伊藤 伊藤,部署2,社員,7:30,AAA-ILL-1-0,K事業,6:30
2023/10/13,1,伊藤 伊藤,部署2,社員,7:30,AAA-ILL-1-0,K事業,1:00
2023/10/13,5,群馬 群馬,部署4,社員,0:00,未入力,未入力,0:00
2023/10/13,24,首都 首都,部署2,社員,8:00,AAA-IC-1-0,J業務,8:00
2023/10/13,14,壮図 壮図,部署2,契約,8:00,CCC-OPS-2-0,K業務,2:00
2023/10/13,14,壮図 壮図,部署2,契約,8:00,CCC-OPS-2-0,K業務,6:00
2023/10/13,15,千葉 千葉,部署2,契約,8:00,CCC-SNC-1-4,S常駐業務,8:00
2023/10/13,49,海 海,部署2,社員,11:30,CCC-ALJ-4-0,AB開発,11:30
2023/10/13,38,秋 秋,部署2,社員,0:00,未入力,未入力,0:00
2023/10/13,17,延期 延期,部署1,社員,8:00,AAA-EXE-1-0,K事業,1:30
2023/10/13,17,延期 延期,部署1,社員,8:00,AAA-EXE-1-0,K事業,1:00
2023/10/13,17,延期 延期,部署1,社員,8:00,AAA-EXE-1-0,K事業,0:30
2023/10/13,17,延期 延期,部署1,社員,8:00,AAA-EXE-1-0,K事業,1:30
2023/10/13,17,延期 延期,部署1,社員,8:00,AAA-EXE-1-0,K事業,3:30
2023/10/13,4,尾藤 尾藤,部署1,社員,8:00,CCC-HPE-1-0,H事業,7:30
2023/10/13,4,尾藤 尾藤,部署1,社員,8:00,CCC-SNC-5-0,S常駐業務,0:30
2023/10/13,7,聖来 聖来,部署1,社員,8:00,AAA-BOJ-1-0,AAA-常駐業務,7:00
2023/10/13,7,聖来 聖来,部署1,社員,8:00,DDD-1-0,L作業,1:00
2023/10/13,18,岩手 岩手,部署1,社員,8:00,AAA-HPY-1-0,G常駐業務,8:00
2023/10/13,36,三機 三機,部署1,社員,0:00,未入力,未入力,0:00
2023/10/13,30,壮太 壮太,部署1,社員,7:30,AAA-KSK-1-0,K業務,7:30
2023/10/13,34,関東 関東,部署1,社員,8:00,AAA-MDDDN-1-0,L作業,8:00
2023/10/13,3,横 横,部署1,社員,4:00,AAA-EXE-1-0,K事業,1:30
2023/10/13,3,横 横,部署1,社員,4:00,DDD-1-0,L作業,1:00
2023/10/13,3,横 横,部署1,社員,4:00,AAA-EXE-1-0,K事業,1:30
2023/10/13,27,蓮介 蓮介,部署1,社員,5:00,AAA-EXE-1-0,K事業,1:00
2023/10/13,27,蓮介 蓮介,部署1,社員,5:00,AAA-EXE-1-0,K事業,4:00
2023/10/13,55,夏 夏,部署6,パートナー,11:30,未入力,未入力,0:00
2023/10/13,57,田中 田中,部署6,パートナー,8:00,CCC-HEX-5-1,H事業,0:45
2023/10/13,57,田中 田中,部署6,パートナー,8:00,CCC-HEX-5-1,H事業,2:00
2023/10/13,57,田中 田中,部署6,パートナー,8:00,CCC-HEX-5-1,H事業,3:30
2023/10/13,57,田中 田中,部署6,パートナー,8:00,CCC-HEX-5-1,H事業,1:45
2023/10/13,56,四国 四国,部署6,パートナー,8:00,CCC-ARM-2-0,K事業,1:00
2023/10/13,56,四国 四国,部署6,パートナー,8:00,CCC-ARM-2-0,K事業,7:00
2023/10/13,48,冬 冬,部署1,社員,8:00,CCC-SNC-11-2,S常駐業務,8:00
2023/10/13,50,大分 大分,部署2,社員,8:00,AAA-JOPS-1-0,Y業務,8:00
2023/10/13,11,三佐 三佐,部署1,契約,0:00,未入力,未入力,0:00
2023/10/13,51,大阪 大阪,部署2,社員,10:00,CCC-ARM-2-0,K事業,1:00
2023/10/13,51,大阪 大阪,部署2,社員,10:00,CCC-ARM-2-0,K事業,8:00
2023/10/13,51,大阪 大阪,部署2,社員,10:00,CCC-ARM-2-0,K事業,1:00
2023/10/13,52,丘 丘,部署1,社員,8:00,AAA-MDDDN-1-0,L作業,8:00
2023/10/13,53,治 治,部署2,社員,8:00,AAA-EXE-1-0,K事業,7:00
2023/10/13,53,治 治,部署2,社員,8:00,AAA-EXE-1-0,K事業,1:00
2023/10/13,54,福井 福井,部署1,社員,10:00,DDD-1-0,L作業,1:00
2023/10/13,54,福井 福井,部署1,社員,10:00,DDD-3-0,Y業務,1:00
2023/10/13,54,福井 福井,部署1,社員,10:00,DDD-1-0,L作業,1:00
2023/10/13,54,福井 福井,部署1,社員,10:00,DDD-1-0,L作業,1:00
2023/10/13,54,福井 福井,部署1,社員,10:00,CCC-CVL-1-0,Y業務,1:30
2023/10/13,54,福井 福井,部署1,社員,10:00,CCC-CVL-1-0,Y業務,3:30
2023/10/13,54,福井 福井,部署1,社員,10:00,CCC-CVL-1-0,Y業務,1:00
2023/10/13,58,空 空,部署1,社員,8:00,AAA-MIX-1-0,L作業,8:00
2023/10/13,68,講師 講師,部署2,社員,8:00,DDD-1-0,L作業,7:00
2023/10/13,68,講師 講師,部署2,社員,8:00,DDD-1-0,L作業,1:00
2023/10/13,59,九州 九州,部署2,社員,8:00,DDD-1-0,L作業,8:00
2023/10/13,61,新潟 新潟,部署2,社員,8:00,DDD-1-0,L作業,7:00
2023/10/13,61,新潟 新潟,部署2,社員,8:00,DDD-1-0,L作業,1:00
2023/10/13,33,河川 河川,部署1,社員,7:42,AAA-EXE-1-0,K事業,5:00
2023/10/13,33,河川 河川,部署1,社員,7:42,AAA-EXE-1-0,K事業,2:30
2023/10/13,87,連多 連多,部署1,社員,0:00,未入力,未入力,0:00
2023/10/13,16,福岡 福岡,部署2,契約,0:00,未入力,未入力,0:00
2023/10/13,85,現部 現部,部署7,社員,0:00,未入力,未入力,0:00
2023/10/13,81,丸 丸,部署7,社員,0:00,未入力,未入力,0:00
2023/10/13,2,有働 有働,部署7,社員,0:00,未入力,未入力,0:00
2023/10/13,88,中部 中部,部署7,社員,0:00,未入力,未入力,0:00
2023/10/13,84,白 白,部署7,社員,0:00,未入力,未入力,0:00
2023/10/13,90,地面 地面,部署7,社員,0:00,未入力,未入力,0:00
2023/10/13,100,三重 三重,部署1,パートナー,0:00,未入力,未入力,0:00
2023/10/14,29,星 星,部署9,社員,0:00,未入力,未入力,0:00
2023/10/14,26,北海道 北海道,部署3,社員,0:00,未入力,未入力,0:00
2023/10/14,21,山形 山形,部署8,社員,0:00,未入力,未入力,0:00
2023/10/14,13,沖縄 沖縄,部署8,社員,0:00,未入力,未入力,0:00
2023/10/14,37,京都 京都,部署8,社員,0:00,未入力,未入力,0:00
2023/10/14,31,愛媛 愛媛,部署2,社員,0:00,未入力,未入力,0:00
2023/10/14,10,真方 真方,部署3,社員,0:00,未入力,未入力,0:00
2023/10/14,25,点か 点か,部署1,社員,0:00,未入力,未入力,0:00
2023/10/14,6,川 川,部署1,社員,0:00,未入力,未入力,0:00
2023/10/14,12,湘南 湘南,部署2,社員,0:00,未入力,未入力,0:00
2023/10/14,46,広島 広島,部署2,社員,0:00,未入力,未入力,0:00
2023/10/14,42,神戸 神戸,部署2,社員,10:15,CCC-ALJ-4-0,AB開発,10:15
2023/10/14,40,今 今,部署2,社員,0:00,未入力,未入力,0:00
2023/10/14,45,動物 動物,部署2,社員,0:00,未入力,未入力,0:00
2023/10/14,43,照子 照子,部署1,社員,0:00,未入力,未入力,0:00
2023/10/14,41,府 府,部署2,社員,0:00,未入力,未入力,0:00
2023/10/14,32,昔 昔,部署2,社員,0:00,未入力,未入力,0:00
2023/10/14,47,浜辺 浜辺,部署1,社員,0:00,未入力,未入力,0:00
2023/10/14,44,王都 王都,部署2,社員,0:00,未入力,未入力,0:00
2023/10/14,46,奈良 なら,部署1,社員,0:00,未入力,未入力,0:00
2023/10/14,19,山田 山田,部署3,社員,0:00,未入力,未入力,0:00
2023/10/14,20,円筒 円筒,部署2,社員,0:00,未入力,未入力,0:00
2023/10/14,23,生徒 生徒,部署2,社員,0:00,未入力,未入力,0:00
2023/10/14,22,自然 自然,部署1,社員,0:00,未入力,未入力,0:00
2023/10/14,39,途方 途方,部署2,社員,0:00,未入力,未入力,0:00
2023/10/14,35,青森 青森,部署2,社員,0:00,未入力,未入力,0:00
2023/10/14,28,扇子 扇子,部署2,社員,0:00,未入力,未入力,0:00
2023/10/14,1,伊藤 伊藤,部署2,社員,0:00,未入力,未入力,0:00
2023/10/14,5,群馬 群馬,部署4,社員,0:00,未入力,未入力,0:00
2023/10/14,24,首都 首都,部署2,社員,0:00,未入力,未入力,0:00
2023/10/14,14,壮図 壮図,部署2,契約,0:00,未入力,未入力,0:00
2023/10/14,15,千葉 千葉,部署2,契約,0:00,未入力,未入力,0:00
2023/10/14,49,海 海,部署2,社員,9:30,CCC-ALJ-4-0,AB開発,9:30
2023/10/14,38,秋 秋,部署2,社員,0:00,未入力,未入力,0:00
2023/10/14,17,延期 延期,部署1,社員,0:00,未入力,未入力,0:00
2023/10/14,4,尾藤 尾藤,部署1,社員,0:00,未入力,未入力,0:00
